Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
	Talley	Rahim D.		X	MS03	2021	9/13/2021	30015070
	Tanaka	Greg		C	CA18	2021	8/16/2021	10042390
	Tanaka	Greg		D	CA18	2021	4/21/2021	8217988
	Tanaka	Greg		X	CA18	2021	4/15/2021	8217985
	Tarazi	Omar		C	OH15	2021	6/2/2021	10040521
Mr.	Tavarez	Hector		C	NJ02	2021	8/4/2021	8218211
Mr.	Taylor	Kirby Jerome Birgans		C	IL01	2021	4/13/2021	10039720
Hon.	Taylor	Nicholas V.		O	TX03	2021	8/13/2022	10044851
Hon.	Taylor	Nicholas V.		X	TX03	2021	5/2/2022	30016537
	Taylor	Priscilla Ann		C	FL20	2021	6/11/2021	10040492
Dr.	Teague	Johnny Mark Dr		C	TX09	2021	9/27/2022	10050443
Mr.	Teague	Jovante Rodriguez		D	FL02	2021	12/3/2021	40003281
	Tedesco	Chaz		C	CO08	2021	12/16/2021	10043926
	Tedesco	Chaz		X	CO08	2021	11/15/2021	30015145
Hon.	Tenney	Claudia		A	NY22	2021	7/13/2022	10049969
Hon.	Tenney	Claudia		A	NY22	2021	4/11/2023	10051864
Hon.	Tenney	Claudia		A	NY22	2021	8/2/2023	10055385
Hon.	Tenney	Claudia		O	NY22	2021	7/12/2022	10049964
	Ter Maat	Michael		C	FL20	2021	6/29/2021	10041123
	Ter Maat	Michael		C	FL20	2021	11/3/2021	8218422
	Terry	Joanne R.		C	FL08	2021	12/10/2021	10044169
	Terwilliger	Elizabeth		C	PA12	2021	12/20/2021	10044259
Mr.	Thelander	Edwin		C	ME01	2021	12/28/2021	10043949
Mr.	Thelander	Edwin		X	ME01	2021	10/7/2021	8218392
	Thomas	Daniel M.		C	TX04	2021	1/19/2022	10044412
Hon.	Thompson	Bennie G.		O	MS02	2021	5/15/2022	10048563
	Thompson	Charles		C	TX18	2021	5/18/2021	10040538
Mr.	Thompson	Charles W.	III	C	AL05	2021	7/27/2021	10041830
Hon.	Thompson	Glenn		O	PA15	2021	8/13/2022	10048121
Hon.	Thompson	Glenn		X	PA15	2021	5/11/2022	30016790
Hon.	Thompson	Mike		O	CA05	2021	8/8/2022	8219136
Hon.	Thompson	Mike		X	CA05	2021	5/17/2022	8218835
	Thompson	William		C	TX34	2021	12/17/2021	10044153
Hon.	Thornberry	Mac		T	TX13	2021	1/5/2021	10039410
	Thripp	Richard		C	FL06	2021	11/13/2021	10042503
	Thripp	Richard		X	FL06	2021	8/18/2021	30015011
	Throneburg	Joshua		A	VA05	2021	5/16/2022	10049033
	Throneburg	Joshua		C	VA05	2021	11/12/2021	10043404
	Throneburg	Joshua		X	VA05	2021	8/23/2021	30015055
Hon.	Tiffany	Tom		O	WI07	2021	5/1/2022	10047136
Hon.	Timmons	William R.	IV	A	SC04	2021	8/23/2022	10050298
Hon.	Timmons	William R.	IV	A	SC04	2021	8/12/2023	10055639
Hon.	Timmons	William R.	IV	O	SC04	2021	8/12/2022	10047970
Hon.	Timmons	William R.	IV	X	SC04	2021	5/11/2022	30016793
Hon.	Tipton	Scott R.		T	CO03	2021	2/2/2021	10039504
Hon.	Titus	Dina		O	NV01	2021	5/16/2022	8218869
Hon.	Tlaib	Rashida		O	MI13	2021	8/11/2022	10044853
Hon.	Tlaib	Rashida		X	MI13	2021	4/13/2022	30015322
Hon.	Tlaib	Rashida		X	MI13	2021	5/6/2022	30015341
Hon.	Tonko	Paul		O	NY20	2021	8/3/2022	10047002
Hon.	Tonko	Paul		X	NY20	2021	5/11/2022	30016834
	Tonon	Adrian Lino		C	MI07	2021	12/23/2021	8218511
Mr.	Toomey	Thomas Augustine		C	NJ11	2021	7/27/2021	10041704
	Toomim	Leah Melissa		C	CA00	2021	8/30/2021	10040723
	Toomim	Leah Melissa		X	CA00	2021	6/8/2021	30014935
Hon.	Torres	Norma		O	CA35	2021	5/13/2022	10046131
Hon.	Torres	Ritchie John		O	NY15	2021	8/13/2022	10048859
Hon.	Torres	Ritchie John		X	NY15	2021	5/15/2022	30017140
Hon.	Torres Small	Xochitl		A	NM02	2021	6/19/2021	10040528
Hon.	Torres Small	Xochitl		T	NM02	2021	2/3/2021	10039508
Hon.	Trahan	Lori		A	MA03	2021	8/12/2023	10055435
Hon.	Trahan	Lori		O	MA03	2021	5/16/2022	10047462
Hon.	Trahan	Lori		P	MA03	2021	7/27/2021	20019067
	Tranel	Monica		A	MT00	2021	5/16/2022	10049143
	Tranel	Monica		C	MT00	2021	8/24/2021	10043575
	Trevino	Ryan		C	TX34	2021	6/15/2021	10040944
Mr.	Tristan	Anthony James		C	TX27	2021	12/6/2021	10044136
Hon.	Trone	David		O	MD06	2021	5/16/2022	10046988
	Trouten	Bryan		C	MI08	2021	2/3/2023	10050869
	Tucker	Terry		D	TX03	2021	3/31/2021	8217922
Hon.	Turner	Michael R.		O	OH10	2021	7/5/2022	10047026
Hon.	Turner	Michael R.		X	OH10	2021	5/16/2022	30017309
	Ulis	Eric		C	AZ06	2021	5/15/2021	10040460
Hon.	Underwood	Lauren		O	IL14	2021	5/16/2022	10047146
Hon.	Upton	Fred		O	MI06	2021	7/21/2022	8219086
Hon.	Upton	Fred		P	MI06	2021	5/24/2021	8218054
Hon.	Upton	Fred		P	MI06	2021	7/26/2021	8218167
Hon.	Upton	Fred		P	MI06	2021	9/10/2021	8218329
Hon.	Upton	Fred		P	MI06	2021	9/28/2021	8218375
Hon.	Upton	Fred		X	MI06	2021	3/17/2022	8218612
Mr.	Urbina	Angel Salvador		C	FL14	2021	7/8/2021	10041178
Hon.	Valadao	David G.		O	CA21	2021	6/14/2022	10049337
	Valdez	Donald		C	CO03	2021	5/14/2021	10040430
	Vallejo	Michelle		A	TX15	2021	7/28/2022	10050064
	Vallejo	Michelle		C	TX15	2021	2/1/2022	10044447
Dr.	Van Dam	Richard Jacob		C	KY05	2021	6/24/2021	10040756
Hon.	Van Drew	Jeff Mr		O	NJ02	2021	6/8/2022	8219007
Hon.	Van Duyne	Elizabeth Ann		A	TX24	2021	6/12/2023	10055032
Hon.	Van Duyne	Elizabeth Ann		O	TX24	2021	7/14/2022	10049973
Hon.	Van Duyne	Elizabeth Ann		X	TX24	2021	5/17/2022	8218828
Mr.	Van Orden	Derrick F Mr		X	WI03	2021	5/18/2021	30014912
Mr.	Van Orden	Derrick F Mr		X	WI03	2021	7/19/2021	30014982
Mr.	Van Orden	Derrick F.		A	WI03	2021	8/16/2021	10043509
Mr.	Van Orden	Derrick F.		C	WI03	2021	8/12/2021	10040409
	Van Someren	Mike		C	WI05	2021	11/18/2021	10044083
	Vanhorn	William		C	FL12	2021	7/5/2021	10041220
	Vargas	Anthony 'Tony'		C	NE02	2021	9/13/2021	10043709
	Vargas	Anthony 'Tony'		X	NE02	2021	9/15/2021	8218353
	Vargas	Jessie		X	NV04	2021	12/13/2021	30015182
Hon.	Vargas	Juan		O	CA51	2021	5/13/2022	10047244
	Vasquez	Gabriel		C	NM02	2021	1/13/2022	10044354
	Vasquez	Gabriel		X	NM02	2021	11/30/2021	8218468
Hon.	Veasey	Marc A.		O	TX33	2021	5/16/2022	10048270
	Vega	Angel Luis		W	TX22	2021	11/17/2021	7823
Hon.	Velázquez	Nydia M.		O	NY07	2021	5/16/2022	10049221
	Viagran	Rebecca J.		C	TX35	2021	1/29/2022	10044306
	Viagran	Rebecca J.		X	TX35	2021	1/3/2022	30015230
	Vilela	Amy		C	NV01	2021	5/29/2021	10040708
	Villarreal	Ricardo		C	TX21	2021	5/14/2022	10048776
	Villarreal Rigney	John		C	TX15	2021	1/29/2022	10044473
	Villarreal Rigney	John		X	TX15	2021	1/10/2022	8218532
	Villaverde	Christine		C	NC08	2021	10/15/2022	10050499
	Villegas	Gilbert		C	IL03	2021	3/10/2022	10044689
	Villegas	Gilbert		X	IL03	2021	11/30/2021	8218469
	Vincent	Sheldon C.	Sr.	C	LA02	2021	5/17/2021	10040477
	Virasingh	Victoria		C	VA08	2021	3/31/2022	10044183
Hon.	Visclosky	Peter J.		T	IN01	2021	1/25/2021	10039464
	Volotzky	Lucie L.		C	CA30	2021	5/19/2021	8218049
Ms.	Von Krieg	Bianca		X	CA12	2021	6/1/2021	30014928
	Voyles	Susan		D	GA06	2021	10/5/2021	40003258
Mrs.	Voyles	Susan Foster		C	GA06	2021	10/25/2021	10043939
Hon.	Wagner	Ann		O	MO02	2021	5/13/2022	10044940
Hon.	Wagner	Ann		P	MO02	2021	3/10/2021	8217886
Hon.	Wagner	Ann		P	MO02	2021	4/9/2021	8217937
Hon.	Wagner	Ann		P	MO02	2021	6/8/2021	8218083
Hon.	Wagner	Ann		P	MO02	2021	7/9/2021	8218144
Hon.	Wagner	Ann		P	MO02	2021	9/3/2021	8218330
Hon.	Wagner	Ann		P	MO02	2021	1/7/2022	8218523
	Wagner	Clay		C	MS04	2021	12/6/2021	10043856
	Wagner	Clay		X	MS04	2021	10/13/2021	30015116
	Wajer	Logan Ronald		A	MN01	2021	3/16/2022	10044705
	Wajer	Logan Ronald		C	MN01	2021	5/20/2021	10040590
Hon.	Walberg	Tim		O	MI07	2021	7/8/2022	10049173
Hon.	Walberg	Timothy		X	MI07	2021	5/16/2022	30017297
Hon.	Walden	Greg		T	OR02	2021	1/28/2021	10039482
Hon.	Walker	Bradley Mark		T	NC06	2021	5/3/2021	10039473
Hon.	Walker	Bradley Mark		X	NC06	2021	1/26/2021	30011639
	Walker	Iesha Nicole		C	IL07	2021	10/6/2021	10043863
	Walker	Paul D.		C	MO07	2021	10/27/2021	8218415
	Wallace	Larimen T.	II	X	TX10	2021	8/18/2021	30015004
	Wallace	Litesa		C	IL17	2021	1/7/2022	10044326
Mrs.	Walls-Windhauser	Angela Marie		C	DC00	2021	11/13/2021	10044031
Hon.	Walorski	Jackie		O	IN02	2021	5/12/2022	10046475
	Walsh	Sara		C	MO04	2021	11/8/2021	8218428
	Walsh	Sara		X	MO04	2021	10/7/2021	8218393
Hon.	Waltz	Michael		O	FL06	2021	8/13/2022	10046178
Hon.	Waltz	Michael		P	FL06	2021	7/14/2021	20019072
Hon.	Waltz	Michael		X	FL06	2021	4/15/2022	30016365
	Ward	Ashley		C	NC04	2021	11/16/2021	10044037
	Wardynski	Casey		C	AL05	2021	5/29/2021	10040607
	Warner	Jeff		C	MD04	2021	4/12/2022	10044275
	Warner	Jeff		D	MD04	2021	7/6/2021	40003222
	Warner	Jeff		X	MD04	2021	1/6/2022	30015219
	Warner-Stanton	Kathy L.		D	AL05	2021	11/12/2021	40003277
	Washington	Felicia Ross		C	OH11	2021	7/14/2021	10041470
Hon.	Wasserman Schultz	Debbie		O	FL23	2021	8/12/2022	10048131
Hon.	Wasserman Schultz	Debbie		P	FL23	2021	4/28/2021	20018637
Hon.	Wasserman Schultz	Debbie		P	FL23	2021	7/27/2021	20019167
Hon.	Wasserman Schultz	Debbie		P	FL23	2021	12/29/2021	20020102
Hon.	Wasserman Schultz	Debbie		X	FL23	2021	5/11/2022	30016795
	Wasson	Jay		C	MO07	2021	11/2/2021	10043973
	Waters	Allen R.		C	RI01	2021	5/19/2021	8218042
Mr.	Waters	Justin James		A	FL03	2021	9/3/2021	10043675
Mr.	Waters	Justin James		C	FL03	2021	9/1/2021	10043652
Hon.	Waters	Maxine		O	CA43	2021	7/21/2022	10049580
Dr.	Watkins	Richard Lee		C	NC06	2021	1/11/2022	10044352
	Watkins	Ronald		A	AZ01	2021	7/1/2022	10049896
	Watkins	Ronald		C	AZ01	2021	7/1/2022	10047579
Hon.	Watkins	Steve Charles	Jr.	T	KS02	2021	5/4/2021	10039457
Hon.	Watkins	Steven Charles	Jr.	X	KS02	2021	1/25/2021	30011637
Hon.	Weber	Randy K.	Sr.	O	TX14	2021	8/13/2022	10047570
Hon.	Weber	Randy K.	Sr.	X	TX14	2021	5/6/2022	30016638
Hon.	Webster	Daniel		O	FL11	2021	5/31/2022	10046586
Hon.	Webster	Daniel		X	FL11	2021	5/15/2022	30017120
	Weiler	Tom		C	MN03	2021	2/15/2022	10044431
Hon.	Welch	Peter		O	VT00	2021	8/13/2022	10046846
Hon.	Welch	Peter		P	VT00	2021	11/9/2021	20019747
Hon.	Welch	Peter		P	VT00	2021	12/3/2021	20019937
Hon.	Welch	Peter		P	VT00	2021	12/17/2021	20019973
Hon.	Welch	Peter		X	VT00	2021	5/9/2022	30016725
	Wellington	Jessica		C	TX08	2021	1/15/2022	10044367
	Welsh	Eric Michael		X	GA06	2021	9/15/2021	8218354
Hon.	Wenstrup	Brad R.		O	OH02	2021	5/16/2022	10048028
	West	Charles		C	MO06	2021	5/21/2021	10040596
	West	Christopher Chris		C	GA02	2021	5/31/2022	10049571
	West	Mary		C	GA10	2021	12/14/2021	10043494
	West	Mary		X	GA10	2021	8/23/2021	30015056
	West	Matthew		C	OR06	2021	12/11/2021	10044078
Hon.	Westerman	Bruce		O	AR04	2021	5/16/2022	10048267
Hon.	Wexton	Jennifer		A	VA10	2021	6/19/2022	10049816
Hon.	Wexton	Jennifer		O	VA10	2021	5/15/2022	10048292
	Wheeless	Tanya		C	AZ09	2021	9/29/2021	10043728
	Whichard	Taylor Marshall	IV	C	TX08	2021	7/7/2021	10041197
	White	Doug		C	WA04	2021	10/14/2022	10050497
Hon.	Wild	Susan		O	PA07	2021	8/14/2022	10049199
Hon.	Wild	Susan		X	PA07	2021	5/16/2022	30017314
	Wilder	Jeffrey		C	PA11	2021	9/3/2021	10043672
	Wilhelm	Colin		C	CO03	2021	6/1/2021	8218074
	Wilhelm	Colin		X	CO03	2021	6/1/2021	30014921
	Wilkinson	Brandon		C	MO03	2021	7/24/2022	10050041
	Williams	Kelly Mikel		C	DC00	2021	2/14/2022	10044231
	Williams	Kelly Mikel		X	DC00	2021	12/20/2021	30015209
	Williams	Marsha Viriginia		C	IL16	2021	3/3/2021	10039573
	Williams	Marsha Viriginia		D	IL16	2021	3/4/2021	40003129
Mr.	Williams	Mikal D Dr		C	TX14	2021	10/22/2021	10043927
Hon.	Williams	Nikema Natassha		O	GA05	2021	5/16/2022	10048934
	Williams	Rickey		X	TX03	2021	1/3/2022	30015233
Dr.	Williams	Rickey Joe		C	TX03	2021	1/23/2022	10044311
Hon.	Williams	Roger		O	TX25	2021	5/13/2022	10047943
Mr.	Williamson	W. John		C	AZ06	2021	8/17/2021	10043470
	Wilson	Daniel		C	CA26	2021	1/31/2021	10039491
Hon.	Wilson	Frederica S.		O	FL24	2021	5/16/2022	10048787
Hon.	Wilson	Joe		O	SC02	2021	5/5/2022	10047276
Mr.	Wimbish	Calvin B.		C	FL10	2021	11/24/2021	10044103
	Winn	Kathleen		C	AZ02	2021	12/27/2021	10044125
	Winn	Kathleen		X	AZ02	2021	11/30/2021	8218472
	Winn	Kathleen		X	AZ02	2021	12/7/2021	8218487
	Winter	Thomas		C	MT02	2021	1/3/2022	10044314
	Wirth	Claire		A	KY04	2021	5/30/2021	10040721
	Wirth	Claire		C	KY04	2021	5/30/2021	10040718
	Wirth	Claire		D	KY04	2021	4/9/2021	40003152
	Witt	Patrick J.		C	GA10	2021	8/24/2021	10043591
Hon.	Wittman	Robert J.		O	VA01	2021	5/14/2022	10046579
Hon.	Wittman	Robert J.		P	VA01	2021	1/19/2021	20018035
Hon.	Wittman	Robert J.		P	VA01	2021	1/26/2021	20018052
Hon.	Wittman	Robert J.		P	VA01	2021	2/22/2021	20018193
Hon.	Wittman	Robert J.		P	VA01	2021	3/17/2021	20018392
Hon.	Wittman	Robert J.		P	VA01	2021	4/12/2021	20018552
Hon.	Wittman	Robert J.		P	VA01	2021	5/12/2021	20018715
Hon.	Wittman	Robert J.		P	VA01	2021	6/8/2021	20018870
Hon.	Wittman	Robert J.		P	VA01	2021	9/23/2021	20019488
Hon.	Wittman	Robert J.		P	VA01	2021	10/18/2021	20019643
Hon.	Womack	Steve		O	AR03	2021	5/16/2022	10049193
	Wood	Marisa		X	CA23	2021	6/17/2021	30014948
	Wood	Michael A.		C	TX06	2021	4/1/2021	10039685
Hon.	Woodall	Rob		T	GA07	2021	4/19/2021	10039739
	Woodhouse	Michele V.		C	NC14	2021	4/17/2022	10044272
	Woods	Marshall J.		D	TX17	2021	5/14/2021	40003189
Mr.	Woods	Mary Josephine		C	TX17	2021	2/2/2022	10040434
	Wright	Harrison Gage Woodard		C	AL05	2021	6/5/2021	10040798
	Wright	Susan		C	TX06	2021	3/31/2021	10039656
	Wyman	Bob Mark		A	NY10	2021	11/14/2021	10044036
	Wyman	Robert Mark (Bob)		C	NY10	2021	11/14/2021	10044035
	Wysocki	Frederick		C	RI01	2021	3/31/2021	10039698
	Yakhour	Wadi		C	WA03	2021	3/21/2021	10039657
Hon.	Yarmuth	John A.		O	KY03	2021	7/28/2022	10048325
Hon.	Yarmuth	John A.		P	KY03	2021	2/19/2021	20018244
Hon.	Yarmuth	John A.		P	KY03	2021	4/21/2021	20018609
Hon.	Yarmuth	John A.		P	KY03	2021	8/11/2021	20019291
Hon.	Yarmuth	John A.		P	KY03	2021	8/11/2021	20019293
Hon.	Yarmuth	John A.		P	KY03	2021	11/4/2021	20019730
Hon.	Yarmuth	John A.		X	KY03	2021	5/12/2022	30016890
	Yates	Andy		C	AZ01	2021	4/9/2022	10044222
	Yates	Andy		X	AZ01	2021	1/3/2022	30015221
Hon.	Yoho	Ted S.		T	FL03	2021	1/29/2021	8217831
Mr.	Young	Geno		D	IL16	2021	5/14/2021	40003194
Mr.	Young	Rubin		D	FL23	2021	11/3/2021	40003268
	Zapata	Claudia Andreana		C	TX35	2021	12/10/2021	10044195
Hon.	Zeldin	Lee Michael		O	NY01	2021	5/15/2022	10048802
	Zimmerman	Marina		D	CO03	2021	5/17/2021	40003195
Mr.	Zink	Jeffrey Nelson		C	AZ07	2021	10/5/2021	10043770
	Zinke	Ryan		C	MT00	2021	11/29/2021	10044118
	Zinke	Ryan		D	MT00	2021	6/1/2021	40003209
